market_id,state,district,market,date,min,max,modal,spread,was_missing,is_filled
Maharashtra | nashik | Chandvad,Maharashtra,nashik,Chandvad,2023-06-06,200.0,1252.0,800.0,1052.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-05-31,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-06-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-06,2700.0,3201.0,3000.0,501.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-07,2700.0,3201.0,3000.0,501.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-08,2700.0,3200.0,3000.0,500.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-09,2700.0,3141.0,2950.0,441.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-10,2800.0,3500.0,3050.0,700.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-11,2700.0,3174.0,3075.0,474.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-12,2700.0,3174.0,3075.0,474.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-13,2700.0,3174.0,3075.0,474.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-14,2700.0,3174.0,3075.0,474.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-15,2600.0,3000.0,2850.0,400.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-16,2600.0,3000.0,2850.0,400.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-17,2600.0,3000.0,2850.0,400.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-18,2500.0,2801.0,2750.0,301.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-19,2500.0,2860.0,2750.0,360.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-20,2500.0,2785.0,2601.0,285.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-21,2500.0,2785.0,2601.0,285.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-22,2612.0,3075.0,2815.0,463.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-23,2500.0,2801.0,2725.0,301.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-24,2500.0,2801.0,2725.0,301.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-25,2500.0,2776.0,2700.0,276.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-26,2500.0,2776.0,2700.0,276.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-27,2500.0,2776.0,2700.0,276.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-28,2500.0,2776.0,2700.0,276.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-29,2461.0,2790.0,2530.0,329.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-30,2000.0,2900.0,2701.0,900.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-07-31,2531.0,2951.0,2750.0,420.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-01,2500.0,2727.0,2650.0,227.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-02,2500.0,2727.0,2650.0,227.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-03,2422.0,2856.0,2600.0,434.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-04,2422.0,2856.0,2600.0,434.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-05,2405.0,2980.0,2771.0,575.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-06,2600.0,2900.0,2800.0,300.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-07,2600.0,2900.0,2800.0,300.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-08,2677.0,3122.0,2955.0,445.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-09,2600.0,3240.0,3000.0,640.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-10,3000.0,3460.0,3270.0,460.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-11,3000.0,3460.0,3270.0,460.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-12,3000.0,3460.0,3270.0,460.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-13,3000.0,3460.0,3270.0,460.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-14,3000.0,3460.0,3270.0,460.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-15,3000.0,3460.0,3270.0,460.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-16,3150.0,3340.0,3150.0,190.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-17,3150.0,3340.0,3150.0,190.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-18,3150.0,3340.0,3150.0,190.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-19,3150.0,3340.0,3150.0,190.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-20,3150.0,3340.0,3150.0,190.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-21,3150.0,3340.0,3150.0,190.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-22,3000.0,4030.0,3690.0,1030.0,False,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-23,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-24,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-25,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-26,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-27,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-28,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-29,3000.0,4030.0,3690.0,1030.0,True,True
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-08-31,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-09-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-10-31,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-11-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2024-12-31,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-19,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-20,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-21,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-22,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-23,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-24,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-25,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-26,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-27,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-28,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-29,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-30,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-01-31,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-01,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-02,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-03,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-04,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-05,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-06,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-07,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-08,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-09,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-10,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-11,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-12,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-13,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-14,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-15,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-16,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-17,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-18,,,,,True,False
Maharashtra | nashik | Dindori,Maharashtra,nashik,Dindori,2025-02-19,,,,,True,False
